inn,short_name,region,address,net_profit_2021,2022,2023,2024,net_profit_2025,growth_pct
1658179870,"ООО ""МОГИКАН""",ТАТАРСТАН,"420036, ТАТАРСТАН, КАЗАНЬ, ТЭЦЕВСКАЯ, 1А, 1",1713.0,-1093.0,2844.0,1012.0,236.0,-86.22300058377115
1658181894,"ООО ""СМИТ""",ТАТАРСТАН,"423554, ТАТАРСТАН, НИЖНЕКАМСКИЙ, ТАШЛЫК, РАЗИЛЯ ВАЛИЕВА, 1А",-3.0,-106.0,-221.0,,,
1658184126,"ООО СК ""БАРСЭЛИТСТРОЙ""",ТАТАРСТАН,"420051, ТАТАРСТАН, КАЗАНЬ, АВТОСЕРВИСНАЯ, 21, 3",-1943.0,-58751.0,199.0,-466.0,-491.0,74.72979927946474
1658185264,"ООО ""КОМПЛЕКСНАЯ БЕЗОПАСНОСТЬ""",ТАТАРСТАН,"420095, ТАТАРСТАН, КАЗАНЬ, СОЛОВЕЦКИХ ЮНГ, 7, 1002",-13369.0,-86.0,0.0,,,
1658186300,"ООО ""СТРОЙПРОГРЕСС""",ТАТАРСТАН,"420095, ТАТАРСТАН, КАЗАНЬ, ВАСИЛЬЧЕНКО, 1, 2, 1001",2378.0,332.0,-902.0,-84.0,,
1658187254,"ООО ""ИСК ""ЭНЕРГОПРОМСТРОЙ""",ТАТАРСТАН,"420095, ТАТАРСТАН, Казань, ВОСХОД, 5, 14",9333.0,3122.0,33901.0,782.0,42200.0,352.15900567877424
1658193064,"ООО ""ГЖС""",ТАТАРСТАН,"420095, ТАТАРСТАН, КАЗАНЬ, ШАМИЛЯ УСМАНОВА, 28А, 7",675.0,6836.0,2919.0,-427.0,4711.0,597.925925925926
1658196107,"ООО ""ПРОМСТРОЙМОНТАЖ""",ТАТАРСТАН,"420080, ТАТАРСТАН, КАЗАНЬ, ЯМАШЕВА, 10, 225А",150479.0,33877.0,286416.0,68872.0,19251.0,-87.20685278344487
1658204132,"ООО ""СТРОЙИМПЕКС""",ТАТАРСТАН,"420111, ТАТАРСТАН, КАЗАНЬ, ЧЕРНЫШЕВСКОГО, 17Б, 16",33771.0,4095.0,8833.0,-1003.0,-577.0,-101.70856652157177
1658206919,"ООО ""СТРОЙ ИНЖИНИРИНГ""",ТАТАРСТАН,"420044, ТАТАРСТАН, КАЗАНЬ, ЯМАШЕВА, 38, 227",3476.0,2404.0,428.0,127.0,515.0,-85.18411967779056
1658211429,ООО МС КОНСТРАКШН,ТАТАРСТАН,"420034, ТАТАРСТАН, Казань, МУЛЛАНУРА ВАХИТОВА, 10, ЦОК.ЭТ.(1-6)",30631.0,90929.0,27794.0,,,
1658215511,"ООО ""КАЗЭНЕРГО-СТРОЙ""",ТАТАРСТАН,"420095, ТАТАРСТАН, КАЗАНЬ, БЛЮХЕРА, 9, 8",6930.0,1044.0,66.0,46.0,230.0,-96.68109668109668
1659000692,"АО ""СПЕЦКАУЧУКРЕМСТРОЙ""",ТАТАРСТАН,"420021, ТАТАРСТАН, КАЗАНЬ, КАЮМА НАСЫРИ, 25, 14",-26309.0,-2466.0,50.0,-2622.0,-29303.0,-11.380136075107378
1659002192,"АО ""РСУ 10""",ТАТАРСТАН,"420087, ТАТАРСТАН, КАЗАНЬ, ОТРАДНАЯ, 38Б",-6200.0,176.0,568.0,1818.0,2008.0,132.38709677419357
1659064720,"ООО ""СИГМА-СТРОЙСЕРВИС""",ТАТАРСТАН,"420097, ТАТАРСТАН, КАЗАНЬ, ЗАСЛОНОВА, 40, 2, 143",1530.0,2366.0,4676.0,,-1043.0,-168.16993464052288
1659074662,"ООО ""ФСК ""ЭВЕРАЛ""",ТАТАРСТАН,"420029, ТАТАРСТАН, КАЗАНЬ, ЗАРЯ, 16, 3",2176.0,4407.0,4935.0,11444.0,44691.0,1953.8143382352941
1659079886,"ООО ""БИЗНЕС СОДРУЖЕСТВО""",ТАТАРСТАН,"420051, ТАТАРСТАН, КАЗАНЬ, СЕВЕРО-ЗАПАДНАЯ, 18Г, 1, 1",122981.0,78199.0,-50529.0,3255.0,-374.0,-100.3041120173035
1659083949,"ООО ""ВЕСТ-СТРОЙ""",ТАТАРСТАН,"420049, ТАТАРСТАН, КАЗАНЬ, НУРСУЛТАНА НАЗАРБАЕВА, 12, 5",101.0,0.0,,0.0,0.0,-100.0
1659098977,"ООО ""НЕФТЕГАЗСПЕЦСТРОЙ""",ТАТАРСТАН,"420054, ТАТАРСТАН, КАЗАНЬ, ТУРБИННАЯ, 3",8098.0,2183.0,12263.0,9640.0,4065.0,-49.80242035070388
1659110896,"ООО ""ИЛЬ-ХАМЕТ""",ТАТАРСТАН,"420054, ТАТАРСТАН, КАЗАНЬ, УЧИТЕЛЬСКАЯ, 10/12, 5",7411.0,12108.0,-52014.0,326.0,1292.0,-82.56645526919444
1659113583,"ООО ""МИРЕКС""",ТАТАРСТАН,"420012, ТАТАРСТАН, Казань, КАТАНОВСКИЙ, 11, 14",221.0,589.0,1787.0,579.0,339.0,53.39366515837104
1659143147,"ООО СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""СК ""УНИСТРОЙДОМ""",ТАТАРСТАН,"420133, ТАТАРСТАН, КАЗАНЬ, ГАВРИЛОВА, 1, 15Л",-164266.0,30415.0,142367.0,-204684.0,128339.0,178.12876675635857
1659145289,"ООО ""СМП-3000""",ЧЕЧЕНСКАЯ,"364020, ЧЕЧЕНСКАЯ, ГРОЗНЫЙ, СТАРОПРОМЫСЛОВСКОЕ ШОССЕ, 24, 2, 03/19",885.0,3275.0,1318.0,606.0,2780.0,214.12429378531073
1659160512,"ООО ""СТРОЙТЕХ""",ТАТАРСТАН,"420124, ТАТАРСТАН, КАЗАНЬ, ЧИСТОПОЛЬСКАЯ, 40, 1211",2265.0,2696.0,,,,
1659160907,"ООО ""ГСС ИНЖИНИРИНГ СЕРВИС""",МОСКВА,"117105, МОСКВА, ВАРШАВСКОЕ, 1А, 3К/1П",-1405.0,-980.0,-596.0,,,
1659173712,"ООО ""СК ""ТАТИНВЕСТСТРОЙ""",ТАТАРСТАН,"422820, ТАТАРСТАН, КАМСКО-УСТЬИНСКИЙ, КАМСКОЕ УСТЬЕ, К.МАРКСА, 125, 1",3523.0,5242.0,7368.0,872.0,10932.0,210.3037184217996
1659174280,"ООО ""ЗЕЛЁНЫЙГОРОД116""",ТАТАРСТАН,"420049, ТАТАРСТАН, Казань, ПОДАМЕТЬЕВСКАЯ, 61",-2015.0,-3175.0,5250.0,9439.0,9768.0,584.7642679900744
1659178171,"ООО ""ЖИКСТРОЙ""",ТАТАРСТАН,"420111, ТАТАРСТАН, КАЗАНЬ, ТАЗИ ГИЗЗАТА, 6/31, 1, 2",3662.0,-1336.0,12.0,0.0,,
1659181600,"ООО ""УНИС""",ТАТАРСТАН,"420081, ТАТАРСТАН, КАЗАНЬ, СЕДОВА, 27, ПОМЕЩЕНИЕ 1",-607.0,9234.0,106.0,502.0,-1780.0,-193.24546952224054
1659181826,"ООО ""КАЗСТРОЙ""",МОСКВА,"121151, МОСКВА, СТУДЕНЧЕСКАЯ, 22, 2, 188",3108.0,1416.0,-2772.0,,,
1659188652,"ООО ""ПСК ВЕКТОР М""",ТАТАРСТАН,"420029, ТАТАРСТАН, КАЗАНЬ, ЖУРНАЛИСТОВ, 2, 16",2221.0,3659.0,2869.0,204.0,3.0,-99.86492570914002
1659188878,"ООО ""+СПЕЦ+""",ТАТАРСТАН,"420087, ТАТАРСТАН, КАЗАНЬ, РОДИНЫ, 7Е, 24",3676.0,3000.0,8762.0,20445.0,35980.0,878.7812840043525
1659194134,"ООО СК ""КОМПЛЕКСНАЯ БЕЗОПАСНОСТЬ""",МОСКВА,"117461, МОСКВА, ХЕРСОНСКАЯ, 5, 2, 1Н",96.0,1309.0,1675.0,-13344.0,-250.0,-360.41666666666663
1659200412,"ООО ""СТРОЙМОНТАЖСЕРВИС""",ТАТАРСТАН,"420059, ТАТАРСТАН, КАЗАНЬ, ОРЕНБУРГСКИЙ ТРАКТ, 23, 9 (ЭТ 2)",6719.0,4006.0,3530.0,1421.0,1362.0,-79.72912635808899
1660062894,"ООО ""ФАРАД""",ТАТАРСТАН,"420073, ТАТАРСТАН, КАЗАНЬ, ВОЛОЧАЕВСКАЯ, 4",236.0,-18014.0,,0.0,0.0,-100.0
1660063873,"ООО ""ОАЗИС""",ТАТАРСТАН,"420073, ТАТАРСТАН, КАЗАНЬ, КУРСКАЯ, 3, 16",469.0,1265.0,-1009.0,,,
1660075460,"ООО СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""СТРОЙУСЛУГИ""",ТАТАРСТАН,"420053, ТАТАРСТАН, КАЗАНЬ, ЖУРНАЛИСТОВ, 62, 17, 25",8667.0,-320075.0,-165286.0,-74368.0,-160901.0,-1956.4785969770394
1660111830,"ООО ""СТРОЙМАГ""",МОСКВА,"109202, МОСКВА, 2-Я КАРАЧАРОВСКАЯ, 1, 1, 2/31",7877.0,2716.0,,,,
1660113330,"ООО  ""СК ""ИМПУЛЬС""",ТАТАРСТАН,"422701, ТАТАРСТАН, ВЫСОКОГОРСКИЙ, ВЫСОКАЯ ГОРА, МЕЛИОРАТОРОВ, 10А, 1",8374.0,5970.0,9342.0,4161.0,13592.0,62.311917840936225
1660122092,"ООО СК ""НОВОСТРОЙ""",ТАТАРСТАН,"420029, ТАТАРСТАН, КАЗАНЬ, СИБИРСКИЙ ТРАКТ, 23А, 22",-200.0,757.0,2372.0,11.0,-24475.0,-12137.5
1660124163,"ООО ""СК ""АТРИУМ""",ТАТАРСТАН,"420061, ТАТАРСТАН, КАЗАНЬ, КОСМОНАВТОВ, 67, 1, К1-210",1747.0,-244893.0,-1080.0,0.0,,
1660137638,"ООО ""СТРОЙСОЮЗ""",ТАТАРСТАН,"420088, ТАТАРСТАН, КАЗАНЬ, ЖУРНАЛИСТОВ, 30, 8",-882.0,3812.0,4991.0,3709.0,1543.0,274.9433106575964
1660138021,"ООО ""ПРОСПЕРИТИ""",САНКТ-ПЕТЕРБУРГ,"191024, САНКТ-ПЕТЕРБУРГ, КОННАЯ, 3/4, К, 3Н",1219.0,1714.0,1174.0,1212.0,1928.0,58.16242821985234
1660146209,"ООО ""СТРОЙ-ГИГАНТ""",ТАТАРСТАН,"422230, ТАТАРСТАН, АГРЫЗСКИЙ, АГРЫЗ, М.ГОРЬКОГО, 1А",1067.0,1536.0,1749.0,1230.0,1106.0,3.6551077788191186
1660147749,"ООО ""ВСТ-РЕКОНСТРУКЦИЯ""",ТАТАРСТАН,"420088, ТАТАРСТАН, КАЗАНЬ, ЖУРНАЛИСТОВ, 54, 1200",23790.0,3377.0,26289.0,16855.0,57637.0,142.27406473308113
1660150734,"ООО ""ПСК МИР""",ТАТАРСТАН,"420061, ТАТАРСТАН, КАЗАНЬ, АГРАРНАЯ, 50А, 7",574.0,1242.0,3286.0,10782.0,6778.0,1080.8362369337979
1660154055,"ООО ""ЭСКО+""",ТАТАРСТАН,"420061, ТАТАРСТАН, КАЗАНЬ, НИКОЛАЯ ЕРШОВА, 49Е",257.0,3005.0,530.0,2500.0,1974.0,668.0933852140078
1660173033,"ООО ""СМ-СТРОЙИНВЕСТ""",ТАТАРСТАН,"420025, ТАТАРСТАН, КАЗАНЬ, ДОРОЖНЫЙ (МАЛЫЕ КЛЫКИ), 3",384.0,1604.0,25959.0,2023.0,22551.0,5772.65625
1660181411,"ООО ""СК РЕМТЕХМАШ""",ТАТАРСТАН,"420127, ТАТАРСТАН, КАЗАНЬ, МИХАИЛА МИЛЯ, 39В, 1",191.0,1203.0,443.0,632.0,215.0,12.56544502617801
1660182165,"ООО ""СФ ""АК ТАШ""",ТАТАРСТАН,"420025, ТАТАРСТАН, КАЗАНЬ, ДУСЛЫК, 8, 33",2358.0,468.0,-105811.0,-177848.0,-194.0,-108.22731128074639
1660188079,"ООО ""КОМПАНИЯ АСС""",ТАТАРСТАН,"420087, ТАТАРСТАН, КАЗАНЬ, РОДИНЫ, 7, ОФИС 201",887.0,4179.0,2506.0,4379.0,4291.0,383.76550169109356
1660191628,"ООО ""ГРАНЬ ЖИЛСТРОЙ""",ТАТАРСТАН,"420087, ТАТАРСТАН, КАЗАНЬ, РОДИНЫ, 20Б, 102",-219.0,1.0,72.0,666.0,13011.0,6041.095890410959
1660193858,"ООО ""СК ЭЛЕМЕНТ""",ТАТАРСТАН,"420073, ТАТАРСТАН, КАЗАНЬ, ВОЛОЧАЕВСКАЯ, 4, 1070",1435.0,616.0,-9786.0,3117.0,6984.0,386.6898954703833
1660194717,"ООО ""СК ""СОЗИДАНИЕ""",ТАТАРСТАН,"420021, ТАТАРСТАН, КАЗАНЬ, ПРИВОКЗАЛЬНАЯ, 3, 2",-1955.0,-4845.0,-672.0,14628.0,11510.0,688.7468030690537
1660196295,"ООО ""СТРОЙАРСЕНАЛ""",ТАТАРСТАН,"420073, ТАТАРСТАН, КАЗАНЬ, ВОЛОЧАЕВСКАЯ, 8, 18",274.0,6.0,0.0,0.0,0.0,-100.0
1660198278,"ООО ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""АСКОГРУПП""",ТАТАРСТАН,"420087, ТАТАРСТАН, КАЗАНЬ, АДЕЛЯ КУТУЯ, 163А",27262.0,17750.0,17839.0,21305.0,27450.0,0.6896045778006016
1660218446,"ООО ПСК ""МОНОЛИТ""",ТАТАРСТАН,"423800, ТАТАРСТАН, НАБЕРЕЖНЫЕ ЧЕЛНЫ, В.ФОМЕНКО, 74, 2",929.0,110.0,1176.0,689.0,797.0,-14.208826695371368
1660220710,"ООО ""ВОЗРОЖДЕНИЕ""",ТАТАРСТАН,"420073, ТАТАРСТАН, КАЗАНЬ, ГВАРДЕЙСКАЯ, 45, 1",-3889.0,-121.0,-121.0,,,
1660242336,"ООО ""СТРОЙ ТОРГ""",ТАТАРСТАН,"420053, ТАТАРСТАН, КАЗАНЬ, СИБИРСКИЙ ТРАКТ, 78, 36",1358.0,7638.0,590.0,20.0,0.0,-100.0
1660251690,"ООО ""СТРОЙКАПИТАЛ""",ТАТАРСТАН,"420053, ТАТАРСТАН, КАЗАНЬ, ЖУРНАЛИСТОВ, 62Б",5038.0,6072.0,47690.0,55493.0,-92095.0,-1928.0071456927353
1660256032,"ООО ""НХРС""",ТАТАРСТАН,"420073, ТАТАРСТАН, КАЗАНЬ, ГВАРДЕЙСКАЯ, 33, 210",168148.0,250172.0,354048.0,86077.0,62047.0,-63.09976925089802
1660257082,"ООО ""СХМ""",МОСКВА,"119180, МОСКВА, БОЛЬШАЯ ПОЛЯНКА, 42, 1, 4/1",1958.0,2393.0,4148.0,7843.0,14315.0,631.1031664964249
1660265252,"ООО ""КОРПОРАЦИЯ ФАСАДОВ""",ТАТАРСТАН,"420025, ТАТАРСТАН, КАЗАНЬ, ДУСЛЫК, 8, 30",11826.0,1520.0,1210.0,,,
1660270502,"ООО ""АРТ КАР""",САНКТ-ПЕТЕРБУРГ,"198323, САНКТ-ПЕТЕРБУРГ, КРАСНОСЕЛЬСКОЕ, 50, 3, 8-2К",435.0,406.0,152.0,256.0,270.0,-37.93103448275862
1660273461,"ООО ""ИНСТРОЙ""",ТАТАРСТАН,"420081, ТАТАРСТАН, КАЗАНЬ, АЭРОПОРТОВСКАЯ, 25, 1101",396.0,2623.0,-635.0,7543.0,38125.0,9527.525252525253
1660275998,"ООО ""УСК ""СТАНДАРТ""",ТАТАРСТАН,"420053, ТАТАРСТАН, КАЗАНЬ, ЖУРНАЛИСТОВ, 62, 25",44840.0,10990.0,-170258.0,87690.0,2702.0,-93.97413024085638
1660281494,"ООО ""СК ""СКЭП""",ТАТАРСТАН,"420087, ТАТАРСТАН, КАЗАНЬ, ОТРАДНАЯ, 38Б, 9",2196.0,2818.0,2671.0,655.0,7030.0,220.12750455373404
1660284030,"ООО ""ГРАНИТ-СТРОЙ""",ТАТАРСТАН,"420087, ТАТАРСТАН, КАЗАНЬ, ДАУРСКАЯ, 22, 13-19",13931.0,239.0,,,,
1660284551,"ООО ""ПРОИЗВОДСТВЕННАЯ МОНТАЖНАЯ КОМПАНИЯ 16""",ТАТАРСТАН,"420029, ТАТАРСТАН, КАЗАНЬ, СИБИРСКИЙ ТРАКТ, 34, 4, 146",16221.0,6158.0,13859.0,1955.0,54764.0,237.61173787066147
1660295320,"ООО СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""АК ТАШ-ИНВЕСТСТРОЙ""",ТАТАРСТАН,"420025, ТАТАРСТАН, КАЗАНЬ, ДУСЛЫК, 8, ОФИС 31",2891.0,-4844.0,76265.0,6301.0,2642.0,-8.612936700103772
1660306830,"ООО ""ПСК ГРАНИТ""",ТАТАРСТАН,"420073, ТАТАРСТАН, Казань, ГВАРДЕЙСКАЯ, 16, 44-48, 50, 92-94",9643.0,5869.0,5788.0,9389.0,-2783.0,-128.86031318054546
1660312294,"ООО ""ПРАЙД ИНЖИНИРИНГ""",ТАТАРСТАН,"420029, ТАТАРСТАН, КАЗАНЬ, СИБИРСКИЙ ТРАКТ, 39, 1002",9352.0,-3792.0,12642.0,29.0,-1070.0,-111.44140290846877
1660322976,"ООО ""СК ИВЕНТ""",ТАТАРСТАН,"420087, ТАТАРСТАН, КАЗАНЬ, ГВАРДЕЙСКАЯ, 54, 404",47154.0,870.0,31067.0,57735.0,17768.0,-62.31920939899054
1660327340,"ООО ""ВСИ""",ТАТАРСТАН,"420111, ТАТАРСТАН, КАЗАНЬ, ТЕЛЬМАНА, 5, 1",5151.0,34583.0,4934.0,5542.0,5769.0,11.997670355270822
1660329700,"ООО ""СМК ""ТИМЕР""",ТАТАРСТАН,"420100, ТАТАРСТАН, КАЗАНЬ, АКАДЕМИКА ГЛУШКО, 22Г, 8Н",11264.0,-38570.0,-42930.0,-34534.0,-59235.0,-625.87890625
1660329918,"ООО ""РЕНОВАЦИЯ""",ТАТАРСТАН,"420111, ТАТАРСТАН, КАЗАНЬ, МОСКОВСКАЯ, 13А, 2А",5465.0,1107.0,6073.0,1457.0,-19863.0,-463.45837145471177
1660337732,"ООО ""МСК""",ТАТАРСТАН,"420140, ТАТАРСТАН, КАЗАНЬ, КАМСКАЯ (ВОЗНЕСЕНСКОЕ), 68",20782.0,-8057.0,-608.0,11888.0,,
1660338743,"ООО ""НВК-СТРОЙ""",ТАТАРСТАН,"420140, ТАТАРСТАН, КАЗАНЬ, ЮЛИУСА ФУЧИКА, 88, 46",1095.0,1278.0,1346.0,1413.0,1887.0,72.32876712328768
1660339627,"ООО ""СФЕРА""",ТАТАРСТАН,"420087, ТАТАРСТАН, КАЗАНЬ, АДЕЛЯ КУТУЯ, 86, 3, 1",2092.0,2728.0,15518.0,27401.0,31319.0,1397.0841300191205
1660346649,"ООО ""ИНТЕК""",ТАТАРСТАН,"420043, ТАТАРСТАН, КАЗАНЬ, ВИШНЕВСКОГО, 61А, 1001",7555.0,37700.0,16994.0,1590.0,-54319.0,-818.9808074123098
1660355403,"ООО ""СФ ВОЗРОЖДЕНИЕ""",ТАТАРСТАН,"420073, ТАТАРСТАН, КАЗАНЬ, ГВАРДЕЙСКАЯ, 43, 2, 13",5072.0,8338.0,10923.0,1704.0,-5787.0,-214.09700315457414
1660355555,"ООО ""ВСК""",ТАТАРСТАН,"420100, ТАТАРСТАН, КАЗАНЬ, АКАДЕМИКА ГЛУШКО, 22Б, 1000",3642.0,4469.0,-1099.0,42996.0,,
1660359207,"ООО ""СК ""БАЗИС""",ТАТАРСТАН,"420061, ТАТАРСТАН, КАЗАНЬ, РАЗВЕДЧИКА АХМЕРОВА, 5, 354",-2642.0,388.0,-1760.0,-1502.0,-1531.0,42.051476154428464
1661027878,"ООО ""ВЕГА""",ТАТАРСТАН,"420036, ТАТАРСТАН, КАЗАНЬ, ЛЯДОВА, 15А, 2",2599.0,1813.0,1399.0,1149.0,741.0,-71.48903424393997
1661034120,"ООО ""СТРОЙ-КОНТИНЕНТ""",ТАТАРСТАН,"420127, ТАТАРСТАН, КАЗАНЬ, КОРОЛЕНКО, 115, 47",9533.0,5206.0,5430.0,30344.0,10756.0,12.829119899297178
1661037121,"ООО ""СК ""ТАЙЗЕРСТРОЙ""",ТАТАРСТАН,"420127, ТАТАРСТАН, КАЗАНЬ, ДЕМЕНТЬЕВА, 45, 1",609.0,776.0,796.0,1069.0,1533.0,151.72413793103448
1661037467,"ООО ""АРЕНА""",ТАТАРСТАН,"420043, ТАТАРСТАН, КАЗАНЬ, ЛЕСГАФТА, 6/57, ЦОКОЛЬНЫЙ ПОМЕЩЕНИЕ 40",1709.0,1805.0,446.0,421.0,580.0,-66.0620245757753
1661039048,"ООО ""АЛТЫНДОРСТРОЙ""",ТАТАРСТАН,"420102, ТАТАРСТАН, КАЗАНЬ, СЕРОВА, 46, 1008",53.0,853.0,408.0,978.0,343.0,547.1698113207548
1661041216,"ООО ""АЛТЫН ГРУПП""",ТАТАРСТАН,"420102, ТАТАРСТАН, Казань, СЕРОВА, 46, 1 ПОМЕЩ. 1008 КАБ. 33А",0.0,,,,,
1661049543,"ООО ""КЭР-ЭНЕРДЖИ""",ТАТАРСТАН,"420036, ТАТАРСТАН, КАЗАНЬ, ВОСХОД, 45А, 6, 1(102)",1181.0,1326.0,2311.0,3657.0,2798.0,136.91786621507197
1661050877,"ООО ""АРСЕНАЛ СК""",ТАТАРСТАН,"420051, ТАТАРСТАН, КАЗАНЬ, БЕЛОМОРСКАЯ, 270, 3",226.0,67.0,577.0,1013.0,1402.0,520.3539823008849
1661051542,"ООО ""АТМ СТРОЙ""",ТАТАРСТАН,"420029, ТАТАРСТАН, КАЗАНЬ, ЖУРНАЛИСТОВ, 34И",1231.0,2410.0,4888.0,10078.0,6649.0,440.12997562956946
1661055642,"ООО ""СМУ 17""",ТАТАРСТАН,"420034, ТАТАРСТАН, КАЗАНЬ, СУЛЕЙМАНОВОЙ, 3, 142",8888.0,2226.0,1266.0,7460.0,1613.0,-81.85193519351935
1661057880,"ООО ""СК ГАЛАТА""",ТАТАРСТАН,"420085, ТАТАРСТАН, КАЗАНЬ, ОБНОРСКОГО, 208, 1, 3",9521.0,11102.0,24913.0,23504.0,113720.0,1094.4123516437348
1661060882,"ООО ""ГК ""ЦЕНТР СПЕЦТЕХНИКИ""",ТАТАРСТАН,"420037, ТАТАРСТАН, КАЗАНЬ, ЛЕНИНГРАДСКАЯ, 60Б, 148",22.0,32577.0,-20465.0,-1484.0,-7400.0,-33736.36363636364
1661068680,"ООО ""РЕГИОНСТРОЙ""",ТАТАРСТАН,"420127, ТАТАРСТАН, КАЗАНЬ, ДЕМЕНТЬЕВА, 16",7229.0,13173.0,9161.0,27498.0,2319.0,-67.92087425646702
1684001516,"ООО ""КАЧЕССТРОЙ""",ТАТАРСТАН,"420021, ТАТАРСТАН, КАЗАНЬ, НАРИМАНОВА, 40, 202",,12484.0,898.0,-10609.0,,
1686005869,"ООО ""КЗС""",ТАТАРСТАН,"420125, ТАТАРСТАН, Казань, МАМАДЫШСКИЙ ТРАКТ, 30А, 2-15",,3403.0,3797.0,7355.0,463.0,
1686008443,"ООО ""ФЛОРТЕК""",ТАТАРСТАН,"420087, ТАТАРСТАН, Казань, ДАУРСКАЯ, 44Б, 309",,1410.0,2401.0,4894.0,9210.0,
1686013813,"ООО СК ""ЭСТЕТСТРОЙ""",ТАТАРСТАН,"420087, ТАТАРСТАН, Казань, РОДИНЫ, 24, 313",,409.0,,,,
1700000368,"ООО ""СТРОЙСАТ""",ТЫВА,"668210, ТЫВА, УЛУГ-ХЕМСКИЙ, ШАГОНАР, МИРА, 32, 1",159.0,0.0,712.0,,0.0,-100.0
1701008867,"ООО ""СЕЛЬСТРОЙ""",МОСКВА,"117393, МОСКВА, АКАДЕМИКА ПИЛЮГИНА, 22, 1, 172",729.0,1374.0,2638.0,18660.0,70.0,-90.39780521262003
1701039720,"ООО ""ЮНОСТЬ""",ТЫВА,"667000, ТЫВА, КЫЗЫЛ, ЛЕНИНА, 24",1084.0,11899.0,15314.0,1.0,0.0,-100.0
1701042970,"ООО ""АВАНГАРД""",ТЫВА,"667010, ТЫВА, КЫЗЫЛ, СУКПАКСКАЯ, 1",-6326.0,2800.0,42537.0,906.0,-17301.0,-173.49035725576985
1701050227,"ООО ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""БАСТИОН""",ТЫВА,"667011, ТЫВА, КЫЗЫЛ, ООРЖАКА ЛОПСАНЧАПА, 37",1601.0,4568.0,140126.0,5147.0,1972.0,23.173016864459715
1709006244,"ООО ""СТРОЙ-ЭКСПРЕСС""",ТЫВА,"668111, ТЫВА, ДЗУН-ХЕМЧИКСКИЙ, ЧАДАН, ВОДХОЗНАЯ, 3В",5916.0,4836.0,5546.0,2428.0,53459.0,803.634212305612
1717008397,"ООО ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""ЭНЕРГОСТРОЙ""",ТЫВА,"667004, ТЫВА, КЫЗЫЛ, КОЛХОЗНАЯ, 2А",13059.0,59970.0,107173.0,197708.0,449371.0,3341.082778160656
1717009383,"ООО ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""ОЛЧЕЙ""",ТЫВА,"667010, ТЫВА, КЫЗЫЛ, ЭНЕРГЕТИКОВ, 6, 4",35682.0,16371.0,48495.0,80107.0,30089.0,-15.674569811109244
1801005524,"ООО ""МОНТАЖНИК""",УДМУРТСКАЯ,"427880, УДМУРТСКАЯ, АЛНАШСКИЙ, АЛНАШИ, КЕДРОВА, 13А",320.0,574.0,5798.0,7643.0,-1510.0,-571.875
1802004403,"ООО ""БАЛЕЗИНСКАЯ МСО""",УДМУРТСКАЯ,"427552, УДМУРТСКАЯ, БАЛЕЗИНСКИЙ, БАЛЕЗИНО, ПАРКОВАЯ, 18А",-2284.0,-1278.0,-339.0,-2481.0,-332.0,85.46409807355516
1809008213,"ПК ""ДСО""",УДМУРТСКАЯ,"427060, УДМУРТСКАЯ, ДЕБЁССКИЙ, ДЕБЁСЫ, АНДРОНОВА, 77",18557.0,7738.0,21865.0,2547.0,-23005.0,-223.96939160424637
1812906471,"ПК ""КЕЗСКАЯ МСО""",УДМУРТСКАЯ,"427580, УДМУРТСКАЯ, КЕЗСКИЙ, КЕЗ, МАЛОКЕЗСКАЯ, 13",56.0,48.0,62.0,-3365.0,2040.0,3542.857142857143
1816001402,"ООО "" МАЛОПУРГИНСКАЯ МСО""",УДМУРТСКАЯ,"427820, УДМУРТСКАЯ, МАЛОПУРГИНСКИЙ, МАЛАЯ ПУРГА, ПУШКИНА, 25",751.0,536.0,27.0,1.0,-2823.0,-475.8988015978695
1816004227,"ООО ""МАЛОПУРГИНСКИЙ""",УДМУРТСКАЯ,"427820, УДМУРТСКАЯ, МАЛОПУРГИНСКИЙ, ПОСТОЛЬСКИЙ, ТРАКТОВАЯ, 24",-2582.0,7587.0,-11865.0,-6721.0,-1651.0,36.0573199070488
