inn,org_id,short_name,ogrn,organization_status,region,district,city,settlement,address,registry_category,registry_okved,registry_activity,bo_okved,year,revenue,gross_profit,sales_profit,profit_before_tax,net_profit,interest_income,interest_expense,ebit,correction_id,correction_version,date_present,collection_status,latitude,longitude,geocoded_name,geocode_precision,geocode_status,geocode_error
1001177997,3588650,"ООО ""ЖИЛСТРОЙТРЕСТ""",1061001063001,ACTIVE,КАРЕЛИЯ,,ПЕТРОЗАВОДСК,,"185003, КАРЕЛИЯ, ПЕТРОЗАВОДСК, ВАРЛАМОВА, 64",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,136323.0,,,,129902.0,,477.0,,55847031,0,2026-03-28T11:06:53,success_bfo,61.7756842,34.3888809,"Погрануправление по республике Карелия, улица Варламова, 27, Петрозаводск, Карелия, Россия",address,success,
0506001496,336561,"ООО ""БОТЛИХАГРОПРОМДОРСТРОЙ""",1020500683103,ACTIVE,ДАГЕСТАН,БОТЛИХСКИЙ,,БОТЛИХ,"368971, ДАГЕСТАН, БОТЛИХСКИЙ, БОТЛИХ, НИЧАРАХИ, 1",Малое предприятие,41.2,41.2 Строительство жилых и нежилых зданий,41.2,2025,2594375.0,168525.0,168525.0,162642.0,128865.0,0.0,0.0,162642.0,57789515,1,2026-07-06T09:03:45,success_bfo,42.6649255,46.2197454,"улица Ничарахи, 1, Ботлих, Дагестан, Россия",address,success,
1435317647,10113188,"ООО ""МАГИСТРАЛЬ"" С АТК",1171447002308,ACTIVE,САХА (ЯКУТИЯ),,ЯКУТСК,,"677027, САХА (ЯКУТИЯ), ЯКУТСК, КАЛАНДАРИШВИЛИ, 1, 2",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,859378.0,,,,128790.0,,1801.0,,55994458,0,2026-03-30T04:36:59,success_bfo,62.0220753,129.7184318,"улица Каландаришвили, 1, Якутск, Республика Саха (Якутия), Россия",address,success,
5408172453,6015640,"ООО ""СЗ ""СРС""",1025403654715,ACTIVE,НОВОСИБИРСКАЯ,,БЕРДСК,,"633009, НОВОСИБИРСКАЯ, БЕРДСК, ЗЕЛЕНАЯ РОЩА, 5/13",Среднее предприятие,41.2,41.20 Строительство жилых и нежилых зданий,,2025,847294.0,145555.0,144131.0,167975.0,128342.0,49454.0,15.0,118536.0,55996724,0,2026-03-30T05:16:33,success_bfo,54.7393953,83.0442236,"улица Зелёная Роща, 5/13, Бердск, Новосибирская область, Россия",address,success,
2465094260,1575626,"ООО ""ДНТ""",1052465115790,ACTIVE,КРАСНОЯРСКИЙ,,Красноярск,,"660077, КРАСНОЯРСКИЙ, Красноярск, ПЕТРА ЛОМАКО, 2, 355",Малое предприятие,41.2,41.2 Строительство жилых и нежилых зданий,41.20,2025,331228.0,173525.0,148948.0,172861.0,128131.0,11415.0,4072.0,165518.0,57528200,1,2026-04-06T13:01:05,success_bfo,56.0573234,92.896885,"улица Петра Ломако, 2, Красноярск, Красноярский край, Россия",address,success,
2508121129,8916011,"ООО ""СЗ ""РИМЭКО""",1142508003714,ACTIVE,ПРИМОРСКИЙ,,НАХОДКА,,"692906, ПРИМОРСКИЙ, НАХОДКА, ШОССЕЙНАЯ, 183, А, 2",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,905190.0,122535.0,122535.0,126911.0,126005.0,0.0,0.0,126911.0,56756578,0,2026-03-31T12:38:49,success_bfo,42.849354,132.9621113,"Шоссейная улица, 183А/2, Находка, Приморский край, Россия",address,success,
7701866545,4397370,"ООО ""ВСК""",1107746104883,ACTIVE,МОСКВА,,,,"105082, МОСКВА, БОЛЬШАЯ ПОЧТОВАЯ, 26В, 1, 410",Среднее предприятие,41.2,41.20 Строительство жилых и нежилых зданий,46.71.1,2025,1398394.0,127607.0,127607.0,168345.0,125887.0,38830.0,,129515.0,56930301,0,2026-03-31T15:22:51,success_bfo,55.7784644,37.6985618,"Большая Почтовая улица, 26В с1, Москва, Москва, Россия",address,success,
7702019661,6462654,"АО РСФ ""РЕМСТРОЙСЕРВИС""",1037739025906,ACTIVE,МОСКВА,,,,"129041, МОСКВА, ОРЛОВО-ДАВЫДОВСКИЙ, 2/5, 3",Среднее предприятие,41.2,41.20 Строительство жилых и нежилых зданий,,2025,1754842.0,329924.0,181677.0,167821.0,125059.0,12093.0,74.0,155802.0,55462469,0,2026-03-25T17:46:47,success_bfo,55.7826311,37.6385056,"Орлово-Давыдовский переулок, 2/5 к3, Москва, Москва, Россия",address,success,
3662149086,4822221,"ООО ""СПЕЦСТРОЙ""",1093668050739,ACTIVE,ВОРОНЕЖСКАЯ,,ВОРОНЕЖ,,"394068, ВОРОНЕЖСКАЯ, ВОРОНЕЖ, ШИШКОВА, 75Б, 5",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,1862616.0,266888.0,183548.0,169841.0,124745.0,16176.0,2842.0,156507.0,55807338,0,2026-03-27T17:41:35,success_bfo,51.7058976,39.1952625,"улица Шишкова, 75Б, Воронеж, Воронежская область, Россия",address,success,
7814558855,7662522,"ООО ""СК ""ПОТЕНЦИАЛ""",1129847030807,ACTIVE,САНКТ-ПЕТЕРБУРГ,,,,"197375, САНКТ-ПЕТЕРБУРГ, РЕПИЩЕВА, 14, АД",Среднее предприятие,41.2,41.20 Строительство жилых и нежилых зданий,,2025,1370528.0,335129.0,140666.0,166338.0,124197.0,11998.0,5610.0,159950.0,57426248,0,2026-03-31T23:08:57,success_bfo,60.0304906,30.2785648,"Репищева улица, 14 литАН, Санкт-Петербург, Санкт-Петербург, Россия",address,success,
9718003519,9723807,"ООО ""МОНОЛИТНОЕ ДОМОСТРОЕНИЕ""",1167746392714,ACTIVE,МОСКВА,КОММУНАРКА,,,"108814, МОСКВА, КОММУНАРКА, 24-Й, 1, 1, 6",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,68.10.21,2025,470272.0,147116.0,1958.0,173766.0,123601.0,263913.0,74228.0,-15919.0,57598816,1,2026-04-20T14:53:49,success_bfo,55.5878455,37.4437418,"23-й квартал, 77/1, Коммунарка, Москва, Россия",address,success,
5405341390,3384014,"ООО СЗ ""ЖК АКАДЕМИЯ""",1075405009866,ACTIVE,НОВОСИБИРСКАЯ,,НОВОСИБИРСК,,"630102, НОВОСИБИРСКАЯ, НОВОСИБИРСК, ШЕВЧЕНКО, 19/1, КАБИНЕТ 2",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,39772.0,-22015.0,-22015.0,166967.0,123575.0,201421.0,0.0,-34454.0,56993727,0,2026-03-31T16:11:49,success_bfo,55.0180009,82.9333172,"улица Шевченко, 19/1, Новосибирск, Новосибирская область, Россия",address,success,
2311159020,8056937,"ООО ""СЭС""",1132311007410,ACTIVE,КРАСНОДАРСКИЙ,,КРАСНОДАР,,"350028, КРАСНОДАРСКИЙ, КРАСНОДАР, ИМ. ГЕРОЯ АВЕРКИЕВА А.А., 22, 74",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,936963.0,147141.0,147141.0,164338.0,123250.0,21673.0,,142665.0,57120230,0,2026-03-31T17:51:40,success_bfo,45.0609293,39.0326473,"улица Героя Аверкиева, 22, Краснодар, Краснодарский край, Россия",address,success,
6658473007,9281538,"ООО ""ЛЕВ""",1156658034830,ACTIVE,СВЕРДЛОВСКАЯ,,ЕКАТЕРИНБУРГ,ГОРНЫЙ ЩИТ,"620902, СВЕРДЛОВСКАЯ, ЕКАТЕРИНБУРГ, ГОРНЫЙ ЩИТ, СВЕРДЛОВА, 48",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,1546314.0,121993.0,94542.0,167568.0,122180.0,85986.0,544.0,82126.0,56817413,0,2026-03-31T13:16:38,success_bfo,56.6942806,60.5365214,"улица Свердлова, 48Б/2, Горный щит, Свердловская область, Россия",address,success,
3665100339,8499258,"ООО ""ПОДРЯД СТРОЙ""",1143668020814,ACTIVE,ВОРОНЕЖСКАЯ,,ВОРОНЕЖ,,"394016, ВОРОНЕЖСКАЯ, ВОРОНЕЖ, МОСКОВСКИЙ, 42Б, I",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,176164.0,,,,122127.0,,,,56167419,0,2026-03-30T12:57:25,success_bfo,51.69297,39.1842275,"Московский проспект, 42Б, Воронеж, Воронежская область, Россия",address,success,
7816131635,4915790,"АО ""ПЕТРОС""",1037835001038,ACTIVE,САНКТ-ПЕТЕРБУРГ,,,,"192007, САНКТ-ПЕТЕРБУРГ, ЛИГОВСКИЙ, 200А, А, 7Н",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,888901.0,198229.0,173582.0,163989.0,120751.0,3041.0,0.0,160948.0,55680935,0,2026-03-27T11:17:52,success_bfo,59.9135624,30.3489769,"Лиговский проспект, 171А, Санкт-Петербург, Санкт-Петербург, Россия",address,success,
7709862944,2711468,"ООО ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК Ю-ИНВЕСТ""",1107746810412,ACTIVE,МОСКОВСКАЯ,,ХИМКИ,,"141401, МОСКОВСКАЯ, ХИМКИ, ОЗЕРНАЯ, 1",Малое предприятие,41.2,41.2 Строительство жилых и нежилых зданий,41.2,2025,15292.0,6011.0,-14597.0,163866.0,120143.0,149.0,1220.0,164937.0,57666833,1,2026-05-06T12:44:28,success_bfo,55.8991547,37.4516935,"Химки 141401, проспект Мира, 11, Химки, Московская область, Россия",address,success,
2223056681,6284388,"ООО ""РПК""",1062223021387,ACTIVE,НОВОСИБИРСКАЯ,,НОВОСИБИРСК,,"630083, НОВОСИБИРСКАЯ, НОВОСИБИРСК, БОЛЬШЕВИСТСКАЯ, 177/24, 302",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,25.11,2025,482510.0,291622.0,123620.0,159618.0,119714.0,,,159618.0,54866109,0,2026-03-23T05:43:38,success_bfo,54.9934299,82.9763187,"Большевистская улица, 177/24, Новосибирск, Новосибирская область, Россия",address,success,
1609036742,9600199,"ООО ""СОЮЗ СТРОЙ""",1161690057540,ACTIVE,ТАТАРСТАН,АРСКИЙ,,МЕНДЮШ,"422022, ТАТАРСТАН, АРСКИЙ, МЕНДЮШ, МТС, 1А, 1",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,1577726.0,138154.0,107581.0,158676.0,119011.0,51476.0,0.0,107200.0,55058265,0,2026-03-24T08:54:11,success_bfo,,,,,not_found,
9201519498,10097351,"ООО ""АЛЬФА ГРУПП ПОДРЯД""",1179204000997,ACTIVE,СЕВАСТОПОЛЬ,,,,"299008, СЕВАСТОПОЛЬ, МЕЧНИКОВА, 5, 9-Б/4",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,240583.0,,,,118873.0,,,,55502586,0,2026-03-26T10:51:38,success_bfo,44.60257,33.50874,"Севастополь 299008, улица Мечникова, 5, Севастополь, Севастополь, Україна",address,success,
2536269896,8346831,"ООО ""АРКТИКА""",1142536001244,ACTIVE,ПРИМОРСКИЙ,,ВЛАДИВОСТОК,,"690034, ПРИМОРСКИЙ, ВЛАДИВОСТОК, ВОРОПАЕВА, 11, 207",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,43.22,2025,491549.0,131339.0,131339.0,126162.0,118873.0,0.0,0.0,126162.0,56016955,0,2026-03-30T08:04:06,success_bfo,43.1064485,131.9475405,"улица Воропаева, 11А, Владивосток, Приморский край, Россия",address,success,
5025012896,5950195,"АО ""ДУКС""",1025001200762,ACTIVE,МОСКОВСКАЯ,,Долгопрудный,,"141704, МОСКОВСКАЯ, Долгопрудный, НАБЕРЕЖНАЯ, 23, 1, НП 6",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,,,-24789.0,160195.0,118729.0,201277.0,0.0,-41082.0,57469487,0,2026-04-01T08:25:45,success_bfo,55.9625968,37.5222103,"Набережная улица, 23 к1, Долгопрудный, Московская область, Россия",address,success,
3817026548,166261,"ООО ""ИЛИМСПЕЦЗАЩИТА""",1053817003624,ACTIVE,ИРКУТСКАЯ,,УСТЬ-ИЛИМСК,,"666684, ИРКУТСКАЯ, УСТЬ-ИЛИМСК, 000000/1592",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,38.11,2025,272613.0,,,,118168.0,,,,55853596,0,2026-03-28T12:48:30,success_bfo,57.9388562,102.7374626,"Центр социальной помощи семье и детям г. Усть-Илимска и Усть-Илимского района, проспект Дружбы Народов, 56, Усть-Илимск, Иркутская область, Россия",address,success,
5405458373,7565524,"ООО ""АМТ-ГРУПП""",1125476113102,ACTIVE,НОВОСИБИРСКАЯ,,НОВОСИБИРСК,,"630048, НОВОСИБИРСКАЯ, НОВОСИБИРСК, НЕМИРОВИЧА-ДАНЧЕНКО, 120/2, 3",Малое предприятие,41.2,41.2 Строительство жилых и нежилых зданий,46.73.1,2025,2849079.0,983147.0,672314.0,98865.0,117845.0,17008.0,87757.0,169614.0,55713179,0,2026-03-27T12:54:25,success_bfo,54.9758341,82.9000789,"улица Немировича-Данченко, 139/3, Новосибирск, Новосибирская область, Россия",address,success,
7726276121,2786203,"ООО ""СТРОИТЕЛЬ-9""",1037739351088,ACTIVE,МОСКВА,,,,"107497, МОСКВА, ИРКУТСКАЯ, 17, 4",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,550551.0,,,,117243.0,,,,55003954,0,2026-03-23T16:42:10,success_bfo,55.8243565,37.7822835,"Иркутская улица, 17 с4, Москва, Москва, Россия",address,success,
2208060980,11468148,"ООО ""СК ВЕРШИНА""",1202200038149,ACTIVE,АЛТАЙСКИЙ,,НОВОАЛТАЙСК,,"658080, АЛТАЙСКИЙ, НОВОАЛТАЙСК, ВЫСОКОВОЛЬТНАЯ, 2А, 2",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,190477.0,121924.0,120813.0,120591.0,116586.0,,,120591.0,55468458,0,2026-03-26T07:08:06,success_bfo,53.4257474,83.9255709,"Высоковольтная улица, 2А, Новоалтайск, Алтайский край, Россия",address,success,
7447220947,7749614,"ООО ""ГЕНЕРАЦИОННОЕ ОБОРУДОВАНИЕ""",1137447001889,ACTIVE,ЧЕЛЯБИНСКАЯ,,ЧЕЛЯБИНСК,,"454080, ЧЕЛЯБИНСКАЯ, ЧЕЛЯБИНСК, ТЕРНОПОЛЬСКАЯ, 6, 108",Малое предприятие,41.2,41.2 Строительство жилых и нежилых зданий,41.2,2025,847214.0,191238.0,155946.0,159278.0,115681.0,33849.0,575.0,126004.0,57838699,1,2026-07-29T16:19:41,success_bfo,55.1555272,61.3700726,"Тернопольская улица, 6, Челябинск, Челябинская область, Россия",address,success,
1424008929,7987608,"ООО ""ВИД""",1131445000510,ACTIVE,САХА (ЯКУТИЯ),СУНТАРСКИЙ,,СУНТАР,"678290, САХА (ЯКУТИЯ), СУНТАРСКИЙ, СУНТАР, СТРОДА, 19",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,163708.0,163257.0,131187.0,127218.0,114356.0,0.0,640.0,127858.0,56843042,0,2026-03-31T14:01:40,success_bfo,62.1587105,117.6431695,"улица Строда, Сунтар, Республика Саха (Якутия), Россия",address,success,
1661057880,10766399,"ООО ""СК ГАЛАТА""",1181690066326,ACTIVE,ТАТАРСТАН,,КАЗАНЬ,,"420085, ТАТАРСТАН, КАЗАНЬ, ОБНОРСКОГО, 208, 1, 3",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,1006106.0,557167.0,176239.0,156700.0,113720.0,1148.0,0.0,155552.0,55448113,0,2026-03-25T17:07:51,success_bfo,55.863137,49.025059,"улица Обнорского, 208А, Казань, Татарстан, Россия",address,success,
